,Country,Currency,Year,Average Salary,Gender Gap,CPI,GDP,GDP Growth,Ratio Minimum and Average Salaries,Ratio Minimum and Median Salaries,Population
648,KOR,Won,2013,33588901.0,36.599634369,1.301347,1726902.753,2.513401209076105,35.0598396154028,44.2186895292856,50428893.0
649,KOR,Won,2014,33978793.0,36.653176139,1.274774,1792600.237,3.804353423252671,35.7132666377827,45.848,50746659.0
650,KOR,Won,2015,35233909.0,37.176281754,0.7063318,1933588.947,7.865039125284912,37.8322756784357,48.5925,51014947.0
651,KOR,Won,2016,36667683.0,36.666666667,0.9716858,2026967.822,4.829303309003663,39.7214171078161,50.4108,51217803.0
652,KOR,Won,2017,38178107.0,34.617382557,1.944332,2103651.26,3.7831601058341713,41.4274982782327,52.8369639542835,51361911.0
653,KOR,Won,2018,39977225.0,34.107310951,1.475839,2220442.286,5.551824497754443,46.085161074193,58.569780424265,51585058.0
654,KOR,Won,2019,41576683.0,32.480444715,0.3830003,2247126.568,1.20175526147408,49.4487014527035,62.6624775583483,51764822.0
655,KOR,Won,2020,42988384.0,31.48475223,0.537288,2316806.899,3.1008636537112055,49.5632424057791,62.4509957387599,51836239.0
656,KOR,Won,2021,44781257.2482263,31.064839435,2.498333,2435555.581,5.125532130073296,48.8993697613711,61.362962962963,51744876.0
657,KOR,Won,2022,46507060.216051,31.242084275,5.087888,2598470.913,6.689041846177446,47.8476744226733,60.8628199014465,51628117.0
658,LTU,Euro,1995,2543.08873974036,,39.64763,21523.635,,,,3629102.0
659,LTU,Euro,1996,3352.11135817343,,24.62519,22998.859,6.853972388957552,,,3601613.0
660,LTU,Euro,1997,4046.84741145706,,8.881048,25275.086,9.897130114150432,41.0679952583084,51.274202664277,3575137.0
661,LTU,Euro,1998,4674.23350979866,,5.067554,27553.142,9.013049451147271,38.3306686560596,47.8565963730707,3549331.0
662,LTU,Euro,1999,4820.58469980069,,0.7275506,27562.02,0.03222137061538177,37.169426893769,46.4067631127081,3524237.0
663,LTU,Euro,2000,4757.69551735305,,0.9816155,29560.652,7.251398845222501,37.8049980582072,47.2002862561681,3499534.0
664,LTU,Euro,2001,5143.06567762439,,1.36712,32755.919,10.80918986495969,37.3624067137408,46.6477022269042,3470818.0
665,LTU,Euro,2002,5467.06805766504,15.083743188,0.2815066,36085.771,10.16564975630816,36.1979407386404,45.1938434732104,3443067.0
666,LTU,Euro,2003,5961.08248830343,,-1.134309,41215.623,14.21571954219849,34.7666118700856,43.4068011298016,3415213.0
667,LTU,Euro,2004,6603.9142181039,,1.164103,44005.046,6.767877802065492,35.9090789056307,44.8331937732541,3377075.0
668,LTU,Euro,2005,7466.0,,2.658485,48211.86,9.55984456873422,35.1333943243744,43.8647362633919,3322528.0
669,LTU,Euro,2006,8945.0,16.818181818,3.73912,53892.771,11.783223049266311,33.7206567531255,41.9395465994962,3269909.0
670,LTU,Euro,2007,10085.0,,5.737174,61707.148,14.499861215152588,31.6482755810636,39.3620544891282,3231294.0
671,LTU,Euro,2008,11388.0,,10.92589,66270.635,7.395394452519488,32.6188633760238,40.569208085028,3198231.0
672,LTU,Euro,2009,10320.0,,4.453044,57304.636,-13.529369380571044,34.1361471972091,42.4563064292014,3162916.0
673,LTU,Euro,2010,10515.0,10.642570281,1.319214,62244.934,8.621114005505603,39.7344257343143,49.8279569892473,3097282.0
674,LTU,Euro,2011,11198.0,,4.130276,69298.245,11.331542258523397,38.6144849583429,48.423523433601,3028115.0
675,LTU,Euro,2012,11740.0,,3.089983,73809.042,6.5092514247655275,38.4915227466443,48.2693257653929,2987773.0
676,LTU,Euro,2013,12288.0,,1.047479,79034.188,7.079276276204749,44.4831958235861,55.7830326544209,2957689.0
677,LTU,Euro,2014,12847.0,12.479740681,0.103758,82647.295,4.5715747721732924,41.3795946208918,51.1733800350263,2932367.0
678,LTU,Euro,2015,13552.0,,-0.8840974,83761.504,1.3481493858934046,41.915876674844,51.8365901414638,2904910.0
679,LTU,Euro,2016,14389.0,,0.9055251,88700.479,5.8964736354304215,45.152573991615,55.8393539038194,2868231.0
680,LTU,Euro,2017,15735.0,,3.722889,95492.278,7.65700374628191,43.3192408979923,53.5721047441725,2828403.0
681,LTU,Euro,2018,16902.0,11.689814815,2.697928,101910.429,6.721120423999105,41.1865595690351,49.6894409937888,2801543.0
682,LTU,Euro,2019,18382.0,14.07101369,2.334509,111744.68,9.64989657731692,40.7529818088456,49.1663519871666,2794137.0
683,LTU,Euro,2020,19555.0,9.3279890493,1.199894,112387.535,0.5752891323327569,40.4292134941232,48.7757423626095,2794885.0
684,LTU,Euro,2021,21749.9413821952,9.0209257793,4.683544,123376.826,9.778033658270013,38.7012254848718,46.6910147446167,2808380.0
685,LTU,Euro,2022,24111.5599357483,,19.70505,138355.938,12.140944523893005,38.4700414240659,46.4121032048251,2833000.0
686,LUX,Euro,1995,33434.7639652482,,1.867698,15669.59,,46.0663743270223,53.5991185041754,408625.0
687,LUX,Euro,1996,34396.8003145541,,1.183861,16453.574,5.003219612000054,46.7496860626741,54.394164939445,414228.0
688,LUX,Euro,1997,35572.0215039016,,1.367511,17820.545,8.308049059736188,47.5267750266331,55.2983229956411,419440.0
689,LUX,Euro,1998,36238.2853061706,,0.9585662,18800.83,5.500869922889584,45.8603001711069,53.359347233592,424699.0
690,LUX,Euro,1999,37964.26228889,,1.025194,21456.896,14.127386929194085,45.2037499875538,52.5954383823683,430475.0
691,LUX,Euro,2000,40450.0199428042,,3.150768,24052.309,12.09593876020092,44.7101600696351,52.0211369555796,436303.0
692,LUX,Euro,2001,41699.9604115593,,2.663822,24785.439,3.0480649487747646,45.7801722283591,53.2661168207024,441522.0
693,LUX,Euro,2002,43173.8062004548,15.088529638,2.074089,26135.007,5.4450034151099835,44.9020460421042,52.2444,446166.0
694,LUX,Euro,2003,43903.7323483615,,2.04984,27187.931,4.028787901223829,45.7850915207391,53.271840512638,451626.0
695,LUX,Euro,2004,45429.4621052777,,2.225681,29635.51,9.00244671063788,45.0055428261356,52.3648205122096,458098.0
696,LUX,Euro,2005,47134.0,,2.487693,31997.214,7.969169418714239,45.3126356982367,52.7221290150817,465152.0
697,LUX,Euro,2006,48941.0,7.6680672269,2.666315,37278.487,16.50541512770456,44.9716054524722,53.8214285714286,472641.0
698,LUX,Euro,2007,51345.0,,2.312459,40857.327,9.60028232905481,45.2574550498033,54.1635296267532,479992.0
699,LUX,Euro,2008,52675.0,,3.40188,44452.835,8.800154743358512,44.5851996728743,53.3589831937959,488647.0
700,LUX,Euro,2009,53731.0,,0.368042,43245.758,-2.715410614418623,45.3097891468106,54.2261623888169,497783.0
701,LUX,Euro,2010,54841.0,4.5921644188,2.273679,45806.816,5.922102232547277,45.6484013407886,55.4146341463415,506953.0
702,LUX,Euro,2011,56773.0,,3.410683,48970.83,6.9072995599607,46.0179795263705,55.8632816200963,518351.0
703,LUX,Euro,2012,57392.0,,2.662842,51308.749,4.774105319432009,45.7238145292656,55.5061815856059,530952.0
704,LUX,Euro,2013,58993.0,,1.73404,54838.627,6.8796805004931905,45.1665394169467,54.8296804254126,543358.0
705,LUX,Euro,2014,60435.0,3.4029167858,0.628544,58578.312,6.819435869537727,44.6416262065384,54.9956809674633,556322.0
706,LUX,Euro,2015,61274.0,,0.4747432,61437.294,4.880615201066241,44.226093085151,54.4837702483173,569605.0
707,LUX,Euro,2016,61538.0,,0.2908333,65980.114,7.394238424628541,43.8832669394779,54.0614299588415,583459.0
708,LUX,Euro,2017,63694.0,,1.7308,68570.173,3.9255145876225583,44.172787454971,54.4181010583647,596337.0
709,LUX,Euro,2018,65177.0,,1.528195,70825.278,3.288755010141231,43.3091207732873,54.7154471544715,607950.0
710,LUX,Euro,2019,66409.0,,1.743321,74184.82,4.743422256669438,43.9111375681211,55.4760171576416,620003.0
711,LUX,Euro,2020,67607.0,,0.8199573,75356.892,1.5799350864502903,42.6293363786745,53.8566278929452,630413.0
712,LUX,Euro,2021,72323.2737418547,,2.52692,84252.097,11.804102801904293,43.4168897303542,54.8515992298313,640064.0
713,LUX,Euro,2022,75691.17737706,,6.336008,91837.052,9.002689867766733,42.8703718483489,54.1611448923172,653108.0
714,LVA,Euro,1996,2160.2673766693,,17.61046,14274.143,4.0966135830790895,,,2457226.0
715,LVA,Euro,1997,2433.61979206327,,8.447392,15783.348,10.572999023479035,24.1425745703252,33.9129168486967,2432851.0
716,LVA,Euro,1998,2637.33580793998,,4.644212,17035.302,7.932119345021094,24.0155083883761,33.7344278126509,2410027.0
717,LVA,Euro,1999,2831.16063099193,,2.364815,17703.515,3.9225192485580873,27.0252700414088,37.9622203530187,2390477.0
718,LVA,Euro,2000,3067.72955908892,,2.654253,19036.489,7.529431302201872,25.5027196165407,35.823503713412,2367549.0
719,LVA,Euro,2001,3245.34536839711,,2.487044,21141.928,11.060017422330336,26.3228511284383,36.975537092742,2337172.0
720,LVA,Euro,2002,3317.46996823345,18.919555573,1.938879,23289.29,10.156888245953732,26.4979476991374,37.221494102228,2310176.0
721,LVA,Euro,2003,3744.30806943978,,2.942643,25308.173,8.668718539723619,33.4539215636318,43.3802594392371,2287955.0
722,LVA,Euro,2004,4335.21027038536,,6.192384,27788.249,9.799506270168145,34.9195219368956,45.2807279480037,2263123.0
723,LVA,Euro,2005,5531.0,,6.748452,31150.314,12.098873160377966,30.084881482636,39.0115688360504,2238799.0
724,LVA,Euro,2006,6718.0,8.4656084656,6.536199,35176.486,12.924980467291602,27.4530938379703,35.5988857938719,2218351.0
725,LVA,Euro,2007,9248.0,,10.09298,40130.889,14.084417073382504,28.5979201962261,36.6297284289012,2200325.0
726,LVA,Euro,2008,10828.0,,15.40232,42617.047,6.1951231631075965,31.5807488184358,40.4502930584897,2177324.0
727,LVA,Euro,2009,9424.0,,3.534107,36461.113,-14.444769014615211,36.9855001436323,47.3729843559434,2141668.0
728,LVA,Euro,2010,8841.0,19.055649241,-1.084636,37140.93,1.8644987606385,38.228838009376,48.9655172413793,2097553.0
729,LVA,Euro,2011,9065.0,,4.370736,39646.372,6.745770770952708,40.549744564575,50.6517986097916,2059710.0
730,LVA,Euro,2012,9739.0,,2.257789,43311.604,9.244810597045294,39.1032747928064,48.8449735271305,2034324.0
731,LVA,Euro,2013,10249.0,,-0.02945478,45564.445,5.201472104334903,37.3720264535159,46.6824237215299,2012647.0
732,LVA,Euro,2014,11078.0,21.122994652,0.6204923,47483.527,4.211797158947084,39.4121269494135,49.2307692307692,1993785.0
733,LVA,Euro,2015,11938.0,,0.1742414,49384.342,4.0031040659637585,41.4912070407816,51.8278052223006,1977523.0
734,LVA,Euro,2016,12787.0,,0.1406308,52362.25,6.030065157089681,40.6071728779538,50.7235338918507,1959535.0
735,LVA,Euro,2017,13678.0,,2.930369,55691.223,6.3575820366771785,38.6750786666031,48.3101019963024,1942247.0
736,LVA,Euro,2018,14612.0,20.289855072,2.53446,59505.491,6.848957150752466,37.55541537134,46.7391304347826,1927170.0
737,LVA,Euro,2019,15704.0,19.759401058,2.811403,62800.719,5.537687269902536,35.0336878986827,43.4808737458194,1913826.0
738,LVA,Euro,2020,16435.0,22.709678284,0.2190611,62367.823,-0.6893169487438566,32.9873097168957,40.5107356735966,1900448.0
739,LVA,Euro,2021,18396.9783019468,23.95269832,3.275814,65523.038,5.059043026080934,34.3248603913447,42.3191321844108,1884488.0
740,LVA,Euro,2022,19961.3543215575,,17.31029,74846.879,14.22986675312583,31.9248701527656,38.9132445803,1879374.0
741,MEX,Mexican peso,1995,29155.7200401476,,34.99926,777809.434,,38.8889776120644,,91843905.0
742,MEX,Mexican peso,1996,35851.2027599621,,34.37838,845698.562,8.728246924297412,39.4208057412022,,93294783.0
743,MEX,Mexican peso,1997,44298.4401272074,,20.62563,919184.017,8.689320084240592,38.5804761024599,,94720541.0
744,MEX,Mexican peso,1998,53292.1666505776,,15.92839,977530.109,6.347596446512194,37.4118548626483,,96116960.0
745,MEX,Mexican peso,1999,63691.5509761532,,16.58562,1018601.794,4.201577488187613,35.224981077922,,97482584.0
746,MEX,Mexican peso,2000,73705.7050489727,,9.49156,1096748.815,7.671989334823404,33.1048254644007,,98785275.0
747,MEX,Mexican peso,2001,81474.680027596,,6.367737,1116922.396,1.8393984770341376,31.491881410956,,100105299.0
748,MEX,Mexican peso,2002,85092.5992522885,,5.030733,1137595.967,1.850940680752533,30.854992623268,,101493987.0
749,MEX,Mexican peso,2003,90118.8808774824,,4.546898,1184225.321,4.098938054691614,30.2461593436316,,102890474.0
750,MEX,Mexican peso,2004,94334.157247455,,4.688407,1263689.079,6.71018906544727,29.9339609355905,,104272444.0
751,MEX,Mexican peso,2005,100566.0,16.666666667,3.988061,1341775.456,6.179239679889648,29.91514494247,38.1248826774035,105669369.0
752,MEX,Mexican peso,2006,105125.0,18.604651163,3.629463,1485717.873,10.727757491488932,29.0846049598646,37.64,107155391.0
753,MEX,Mexican peso,2007,111237.0,12.5,3.96685,1560834.849,5.055938100032531,28.2614654419028,36.6599930076612,108744845.0
754,MEX,Mexican peso,2008,117185.0,22.222222222,5.124982,1653898.19,5.962407942110226,28.6372277342457,36.1674249285954,110405454.0
755,MEX,Mexican peso,2009,122012.0,16.666666667,5.297357,1636084.571,-1.0770686555984454,28.3481651084841,36.7580795103112,112095388.0
756,MEX,Mexican peso,2010,120378.0,11.627906977,4.156728,1740490.338,6.381440718323361,26.5523949258496,34.85625,113748671.0
757,MEX,Mexican peso,2011,127861.0,10.0,3.40738,1911319.096,9.814978817768072,27.052623300264,36.2875,115367452.0
758,MEX,Mexican peso,2012,132166.0,13.555555556,4.111508,2012767.781,5.307783782012709,27.3126145367117,36.3252058120329,116935670.0
759,MEX,Mexican peso,2013,137357.0,15.433403805,3.80639,2064490.947,2.5697532764709985,27.4911367447317,36.8200024546668,118453929.0
760,MEX,Mexican peso,2014,143391.0,18.3,4.018617,2173227.412,5.266986767755499,28.6629682919122,37.4742857142857,119936411.0
761,MEX,Mexican peso,2015,149226.0,16.666666667,2.720641,2230188.94,2.621056944407796,29.8756474376646,38.6623163662316,121347800.0
762,MEX,Mexican peso,2016,154450.0,16.492248062,2.821708,2383253.082,6.863281368438678,30.3250478272882,38.4411017480807,122715165.0
763,MEX,Mexican peso,2017,161918.0,11.111111111,6.041456,2460766.096,3.2524038082834217,31.9902214792591,40.02,124041731.0
764,MEX,Mexican peso,2018,171923.0,14.0,4.899351,2535949.668,3.0552912819390654,33.7001227204599,42.2164455702163,125327797.0
765,MEX,Mexican peso,2019,180025.0,,3.635961,2529761.704,-0.2440097324518442,37.1080480634122,45.998796716807,126577691.0
766,MEX,Mexican peso,2020,181077.0,,3.396834,2333740.769,-7.748592869045979,41.2846848816159,51.3416666666667,127792286.0
767,MEX,Mexican peso,2021,193772.734262884,12.5,5.689209,2480684.356,6.296482837850292,45.0377684837277,56.68,128972439.0
768,MEX,Mexican peso,2022,199108.22566974,16.666666667,7.896276,2757080.197,11.141918976168208,51.1325060816023,63.0255287115244,130118356.0
769,NLD,Euro,1995,28480.8978939942,,1.92322,362467.06,,47.0762398223538,52.5185796862097,15459004.0
770,NLD,Euro,1996,28924.4578789585,,1.949368,380738.473,5.040847849732888,47.0172239623727,52.4527411834562,15530500.0
771,NLD,Euro,1997,29663.7377787314,,2.109246,406142.052,6.6721859758049895,46.4023487332029,51.7667821127639,15610650.0
772,NLD,Euro,1998,29238.3512861918,,1.959136,435240.558,7.164612936953407,48.9078752017303,54.5619648204275,15707205.0
773,NLD,Euro,1999,30336.7883409049,,2.157179,462796.455,6.331187775014291,48.3285085586732,53.9156193747048,15812085.0
774,NLD,Euro,2000,32019.4883504916,,2.360522,507657.002,9.693364440313168,47.376632542646,52.8536998886166,15925505.0
775,NLD,Euro,2001,33540.0405953487,,4.155841,532517.225,4.897051139265085,47.8791491540052,53.4143109059133,16046182.0
776,NLD,Euro,2002,34787.1725603516,15.64,3.287531,556285.465,4.463374870174386,42.3954653274153,47.6676120934162,16148921.0
777,NLD,Euro,2003,35835.1949389611,,2.091998,554115.941,-0.390001921046057,42.2822252635943,47.5402899047348,16225303.0
778,NLD,Euro,2004,36912.3455417605,,1.263647,583050.276,5.221711353003644,41.5951665256755,46.7677910265747,16281777.0
779,NLD,Euro,2005,37596.0,,1.68813,614044.12,5.315809849646658,40.7710673861027,45.8412098979493,16319871.0
780,NLD,Euro,2006,38538.0,15.982463133,1.101501,670372.239,9.173301586211746,42.4812013609321,49.2555056914435,16346096.0
781,NLD,Euro,2007,39877.0,,1.613859,719889.129,7.386476813816878,42.0301751279984,48.7325561403113,16381696.0
782,NLD,Euro,2008,40952.0,,2.486502,763407.575,6.045159490108087,42.0530663810415,48.7590977683356,16445590.0
783,NLD,Euro,2009,42034.0,,1.189777,736551.017,-3.5179842170153908,42.2764630122151,49.0181185513105,16530387.0
784,NLD,Euro,2010,42687.0,17.88914703,1.275306,748383.899,1.6065257839430913,40.6596103528181,47.3341094295693,16615390.0
785,NLD,Euro,2011,43397.0,,2.34107,777880.907,3.941427393001673,40.3496276766678,46.9732413891023,16693074.0
786,NLD,Euro,2012,44104.0,,2.455548,792041.828,1.8204484610135685,40.335620794298,46.9569351998127,16754963.0
787,NLD,Euro,2013,45153.0,,2.506899,827475.788,4.473748575813841,40.0324458381883,46.6039924041421,16804430.0
788,NLD,Euro,2014,45305.0,15.304839723,0.9760351,830318.43,0.34353174331187564,39.5245637995115,46.8971545110226,16865008.0
789,NLD,Euro,2015,45931.0,,0.6002482,851884.697,2.5973489471984745,39.2898672085285,46.6186795265453,16939925.0
790,NLD,Euro,2016,46382.0,,0.3166667,890488.555,4.531582517674915,39.5692225352315,46.9501435241324,17030314.0
791,NLD,Euro,2017,46679.0,,1.381459,943739.619,5.979982976872722,39.8795390862248,47.3183440010075,17131295.0
792,NLD,Euro,2018,47173.0,12.657091562,1.703498,996447.288,5.584980002836981,39.6464079058493,47.1251719394773,17231622.0
793,NLD,Euro,2019,48059.0,13.398029651,2.633699,1044307.685,4.803103744309656,39.6927287350629,47.1802305729418,17344876.0
794,NLD,Euro,2020,49970.0,13.329084582,1.27246,1043402.526,-0.08667550885638198,39.2158739990352,46.613423575475,17441500.0
795,NLD,Euro,2021,50980.6565884393,13.230825443,2.67572,1130684.908,8.365168746007058,38.9916522157242,46.3469053548028,17533048.0
796,NLD,Euro,2022,52276.7067505389,,10.00121,1254458.771,10.946804200202509,38.7893166049926,46.1064018401377,17703092.0
797,NOR,Norwegian krone,1995,218775.136123776,,2.460368,106196.986,,,,4359187.0
798,NOR,Norwegian krone,1996,228138.402588028,,1.262532,117532.392,10.673943232249549,,,4381339.0
799,NOR,Norwegian krone,1997,238765.134792894,9.3189964158,2.566923,126025.32,7.226031781944853,,,4405158.0
800,NOR,Norwegian krone,1998,253823.606420538,8.8878326996,2.252413,124964.108,-0.8420625315611274,,,4431465.0
801,NOR,Norwegian krone,1999,267168.737623482,9.2159559835,2.365967,136417.339,9.165216463594493,,,4461915.0
802,NOR,Norwegian krone,2000,277322.300152391,9.225413403,3.085506,166116.067,21.770493558740366,,,4490973.0
803,NOR,Norwegian krone,2001,291343.883478533,9.7875885048,3.004197,170753.203,2.7915036057288845,,,4513747.0
804,NOR,Norwegian krone,2002,306341.933758659,9.690074539,1.286725,172705.278,1.143214279851601,,,4538157.0
805,NOR,Norwegian krone,2003,319195.817333006,9.3297791318,2.487826,176589.245,2.248898843728453,,,4564856.0
806,NOR,Norwegian krone,2004,333859.872283829,8.4496693608,0.4544985,195945.827,10.96135950974817,,,4591909.0
807,NOR,Norwegian krone,2005,347435.0,8.6243763364,1.532134,221764.78,13.176577115878052,,,4623293.0
808,NOR,Norwegian krone,2006,367887.0,8.210742388,2.32935,253382.384,14.25727024823329,,,4660673.0
809,NOR,Norwegian krone,2007,389116.0,8.7894397939,0.7125891,264539.753,4.4033720197375725,,,4709156.0
810,NOR,Norwegian krone,2008,411092.0,8.7575757576,3.753931,295976.05,11.883392436674711,,,4768215.0
811,NOR,Norwegian krone,2009,425692.0,8.2843713278,2.197386,268577.776,-9.256922646274923,,,4828716.0
812,NOR,Norwegian krone,2010,440224.0,7.2360953462,2.418906,284685.067,5.9972538457537805,,,4889253.0
813,NOR,Norwegian krone,2011,460748.0,7.1448124829,1.284952,309370.337,8.67108003244863,,,4953089.0
814,NOR,Norwegian krone,2012,478224.0,5.7921184872,0.6968641,330093.373,6.698456032001543,,,5018574.0
815,NOR,Norwegian krone,2013,497976.0,6.5970453388,2.120486,342254.475,3.684140002410752,,,5080171.0
816,NOR,Norwegian krone,2014,511520.0,5.8006941001,2.041703,340765.256,-0.43512038812639764,,,5137427.0
817,NOR,Norwegian krone,2015,526103.0,6.9577735125,2.171137,315145.02,-7.518441375373075,,,5189898.0
818,NOR,Norwegian krone,2016,533447.0,6.3063063063,3.55,310303.322,-1.5363396826007403,,,5236152.0
819,NOR,Norwegian krone,2017,542651.0,5.4947613504,1.875101,340837.014,9.839950086000048,,,5276965.0
820,NOR,Norwegian krone,2018,558106.0,5.1293690422,2.764831,373182.531,9.49002475417766,,,5311916.0
821,NOR,Norwegian krone,2019,581290.0,4.3678665496,2.16773,373905.514,0.19373441679133574,,,5347893.0
822,NOR,Norwegian krone,2020,591985.0,4.8138639281,1.286585,350366.117,-6.29554690118852,,,5379472.0
823,NOR,Norwegian krone,2021,625699.877160176,4.6014790468,3.483881,442761.845,26.37119387888753,,,5408320.0
824,NOR,Norwegian krone,2022,653316.536469564,4.4814594487,5.764123,627184.974,41.65289558769458,,,5457129.0
825,NZL,New Zealand dollar,1995,34707.2963763223,13.68282986,3.754941,65673.261,,44.7804175665947,49.8063224037085,3673400.0
826,NZL,New Zealand dollar,1996,35978.8983310594,20.394885993,2.285714,68806.617,4.771128998756424,43.0508474576271,47.8867373444707,3732000.0
827,NZL,New Zealand dollar,1997,37454.0907753776,12.709497164,1.187151,72317.629,5.102724349897914,45.9387483355526,51.1111111111111,3781300.0
828,NZL,New Zealand dollar,1998,37421.540397979,11.4,1.26524,73702.347,1.9147723994103805,44.5009535918627,48.9510489510489,3815000.0
829,NZL,New Zealand dollar,1999,37195.732224571,8.3333333333,-0.1142663,78923.926,7.08468483371365,43.1565967940814,48.2758620689655,3835100.0
830,NZL,New Zealand dollar,2000,38144.5569337542,7.1665560717,2.615233,82948.279,5.099027891744745,45.1788963007884,50.3378378378378,3857700.0
831,NZL,New Zealand dollar,2001,39669.7919740929,8.0562659847,2.625821,87413.804,5.383505304552494,44.9063231850117,51.1333333333333,3880500.0
832,NZL,New Zealand dollar,2002,41227.4729785209,7.3125,2.677091,92024.858,5.274972360200669,45.6846950517837,51.591942820013,3948500.0
833,NZL,New Zealand dollar,2003,42961.392378729,7.6923076923,1.753576,96612.844,4.985594218466494,46.0735859417902,53.067678684377,4027200.0
834,NZL,New Zealand dollar,2004,45051.4427853477,8.0766995933,2.290249,102609.792,6.207195391122111,46.7614533965245,53.2693461307738,4087500.0
835,NZL,New Zealand dollar,2005,46698.0,9.6111111111,3.037021,106147.849,3.4480695565584973,47.2809667673716,54.4032444959444,4133900.0
836,NZL,New Zealand dollar,2006,48382.0,9.3333333333,3.365404,116050.482,9.32909436535072,49.1707317073171,56.0,4184600.0
837,NZL,New Zealand dollar,2007,52039.0,7.1428571429,2.376143,123894.65,6.759272227753432,49.3716337522442,57.3514077163712,4223800.0
838,NZL,New Zealand dollar,2008,53374.0,8.0536912752,3.958944,127057.687,2.5530053154030563,50.5132591958939,59.05,4259800.0
839,NZL,New Zealand dollar,2009,55441.0,8.7591240876,2.115656,131998.908,3.8889587215608534,51.4333194848359,59.0930787589499,4302600.0
840,NZL,New Zealand dollar,2010,56755.0,7.0112359551,2.302026,135849.502,2.917140799376927,50.6586826347305,58.8044485634847,4350700.0
841,NZL,New Zealand dollar,2011,58365.0,4.5333333333,4.027903,143362.869,5.530654797689283,50.3697936940444,58.8181818181818,4384000.0
842,NZL,New Zealand dollar,2012,60082.0,5.9079061685,1.059918,145417.047,1.4328521843406827,51.0102935569958,59.4666666666667,4408100.0
843,NZL,New Zealand dollar,2013,59693.0,6.5943238731,1.134418,160992.629,10.710973934163292,50.5166051660517,59.1360691144708,4442100.0
844,NZL,New Zealand dollar,2014,60459.0,6.0833333333,1.227513,168435.427,4.6230675567140445,50.8499095840868,59.855257556407,4516500.0
845,NZL,New Zealand dollar,2015,62025.0,7.92,0.2927033,172758.809,2.5667889926743293,51.0111576011158,60.0574712643678,4609400.0
846,NZL,New Zealand dollar,2016,64464.0,7.7692307692,0.6462373,188250.858,8.967443738281379,51.3926630434783,60.52,4714100.0
847,NZL,New Zealand dollar,2017,65927.0,7.1508379888,1.850787,203156.734,7.9180919324149945,51.8407960199005,60.3707995365006,4813600.0
848,NZL,New Zealand dollar,2018,68456.0,7.8696925329,1.598298,208311.966,2.5375639283510054,52.3128820876039,61.3955252180508,4900600.0
849,NZL,New Zealand dollar,2019,71568.0,6.5084501978,1.619632,228165.068,9.530466435135088,54.9936788874842,64.4444444444444,4979200.0
850,NZL,New Zealand dollar,2020,74479.0,4.5814674475,1.714562,231699.786,1.5491933234933253,55.5721541679116,64.6506777893639,5090200.0
851,NZL,New Zealand dollar,2021,77368.4552180936,6.6666666667,3.941121,245363.98,5.897370142586156,57.1917541074096,67.6148046607265,5111400.0
852,NZL,New Zealand dollar,2022,80400.8855069856,9.2382495948,7.172225,264787.636,7.916262199529034,59.106680201159,70.4652730950775,5124100.0
853,POL,Zloty,1995,11875.7542151672,20.104613517,28.125,296624.508,,40.0244216810257,47.8135433887646,38274500.0
854,POL,Zloty,1996,15179.888152124,20.465695126,19.90833,319735.682,7.791390588669778,43.5427307176313,47.5670116346339,38289000.0
855,POL,Zloty,1997,18268.1064122532,18.568771518,14.95,345396.777,8.025721383201766,41.8994413407821,47.6472830460379,38292000.0
856,POL,Zloty,1998,20800.1183984394,19.107622599,11.86667,366838.044,6.207720635447611,38.3332694445509,45.3893498429529,38283500.0
857,POL,Zloty,1999,24017.0550340194,17.559320693,7.258333,388183.91,5.818880115934744,29.3282823513728,35.5005715054125,38270000.0
858,POL,Zloty,2000,26550.3744023356,,10.09167,408379.539,5.202593018345358,32.6988775012201,39.6449704142012,38258477.5
859,POL,Zloty,2001,29118.4484914302,14.299742455,5.475,425389.354,4.165197659425335,34.2875188919718,41.6228531370487,38248076.0
860,POL,Zloty,2002,29961.4635281325,11.315955411,1.941667,451281.404,6.086670894918544,34.0837743295363,41.7414992887468,38232301.0
861,POL,Zloty,2003,30493.2103641115,,0.8416666,469499.123,4.036886704952725,34.9497597204019,43.1034482758621,38195177.0
862,POL,Zloty,2004,31172.4330518398,10.638848907,3.491667,509876.065,8.60000371076306,34.7896576765237,43.1954120601171,38180249.0
863,POL,Zloty,2005,31737.0,,2.133333,530377.339,4.020834749322866,33.878691141261,42.1339950372208,38161313.0
864,POL,Zloty,2006,32444.0,11.440420483,1.033333,577892.055,8.95866254195299,33.8717395153968,42.1980539139986,38132277.0
865,POL,Zloty,2007,34246.0,,2.491667,640614.487,10.853658820417579,32.065775950668,39.6106644096487,38115967.0
866,POL,Zloty,2008,37473.0,12.993822243,4.216667,697829.214,8.931225902794804,34.838354367325,42.6594330008221,38115909.0
867,POL,Zloty,2009,38459.0,,3.45,734041.846,5.189325879956641,37.4553484906098,45.8639323950449,38153389.0
868,POL,Zloty,2010,40989.0,7.1902070437,2.583333,794704.641,8.264214816984694,37.1666431494285,45.3078664364004,38516689.0
869,POL,Zloty,2011,43135.0,,4.266667,862451.786,8.524820606905203,37.1056649111741,45.2335311281712,38525670.0
870,POL,Zloty,2012,44043.0,10.620155274,3.7,897877.763,4.107589267604594,38.5037939071597,48.1523926923929,38533789.0
871,POL,Zloty,2013,44675.0,,0.9,925133.245,3.0355448283888364,39.6260608359759,49.555886540099,38502396.0
